,make_model,price,gearing_type,km,kw,age
14024,Renault Clio,17910.0,Automatic,10.0,67.0,0.0
14025,Renault Clio,17890.0,Automatic,21800.0,147.0,0.0
14026,Renault Clio,17900.0,Automatic,0.0,66.0,0.0
14027,Renault Clio,17900.0,Automatic,15293.0,87.0,1.0
14028,Renault Clio,17950.0,Automatic,10.0,88.0,0.0
14029,Renault Clio,17950.0,Automatic,3704.0,87.0,1.0
14030,Renault Clio,17800.0,Automatic,12.0,66.0,0.0
14031,Renault Clio,17800.0,Automatic,10600.0,162.0,0.0
14032,Renault Clio,17590.0,Automatic,12474.0,147.0,1.0
14033,Renault Clio,17750.0,Automatic,50021.0,88.0,0.0
14034,Renault Clio,17690.0,Automatic,2500.0,87.0,0.0
14035,Renault Clio,17690.0,Automatic,10.0,67.0,0.0
14036,Renault Clio,17590.0,Automatic,3078.0,87.0,1.0
14037,Renault Clio,17695.0,Automatic,50021.0,88.0,1.0
14038,Renault Clio,16500.0,Automatic,20000.0,87.0,0.0
14039,Renault Clio,16500.0,Automatic,5677.0,88.0,0.0
14040,Renault Clio,16495.0,Automatic,15000.0,87.0,1.0
14041,Renault Clio,16495.0,Automatic,22500.0,87.0,1.0
14042,Renault Clio,16490.0,Automatic,10.0,66.0,0.0
14043,Renault Clio,16490.0,Automatic,12210.0,87.0,1.0
14044,Renault Clio,16490.0,Automatic,14235.0,88.0,1.0
14045,Renault Clio,16490.0,Automatic,7770.0,87.0,0.0
14046,Renault Clio,16450.0,Automatic,121.0,66.0,0.0
14047,Renault Clio,16487.0,Automatic,120.0,87.0,0.0
14048,Renault Clio,16390.0,Automatic,10.0,0.0,0.0
14049,Renault Clio,16390.0,Automatic,7977.0,87.0,1.0
14050,Renault Clio,16490.0,Automatic,10.0,0.0,0.0
14051,Renault Clio,16389.0,Automatic,16750.0,88.0,0.0
14052,Renault Clio,16295.0,Automatic,100.0,88.0,0.0
14053,Renault Clio,16290.0,Automatic,2001.0,87.0,0.0
14054,Renault Clio,16166.0,Automatic,100.0,88.0,0.0
14055,Renault Clio,16290.0,Automatic,2001.0,87.0,0.0
14056,Renault Clio,17990.0,Automatic,500.0,87.0,0.0
14057,Renault Clio,16990.0,Automatic,22750.0,0.0,0.0
14058,Renault Clio,17590.0,Automatic,10500.0,66.0,0.0
14059,Renault Clio,16990.0,Automatic,10.0,0.0,0.0
14060,Renault Clio,16950.0,Automatic,33993.0,88.0,0.0
14061,Renault Clio,16950.0,Automatic,14967.0,88.0,1.0
14062,Renault Clio,16945.0,Automatic,22614.0,88.0,0.0
14063,Renault Clio,16945.0,Automatic,10.0,88.0,1.0
14064,Renault Clio,16900.0,Automatic,8524.0,88.0,1.0
14065,Renault Clio,16890.0,Automatic,14100.0,87.0,0.0
14066,Renault Clio,16880.0,Automatic,18900.0,87.0,0.0
14067,Renault Clio,16800.0,Automatic,10.0,66.0,0.0
14068,Renault Clio,16790.0,Automatic,8.0,66.0,0.0
14069,Renault Clio,16790.0,Automatic,10.0,67.0,0.0
14070,Renault Clio,16750.0,Automatic,54329.0,88.0,1.0
14071,Renault Clio,16700.0,Automatic,35500.0,87.0,1.0
14072,Renault Clio,16620.0,Automatic,784.0,66.0,0.0
14073,Renault Clio,16590.0,Automatic,5400.0,87.0,1.0
14074,Renault Clio,16690.0,Automatic,8750.0,87.0,1.0
14075,Renault Clio,16523.0,Automatic,100.0,88.0,0.0
14076,Renault Clio,16590.0,Automatic,13510.0,87.0,0.0
14077,Renault Clio,17200.0,Automatic,0.0,66.0,0.0
14078,Renault Clio,17157.0,Automatic,100.0,88.0,1.0
14079,Renault Clio,17099.0,Automatic,0.0,88.0,0.0
14080,Renault Clio,17000.0,Automatic,14.0,88.0,0.0
14081,Renault Clio,16999.0,Automatic,20.0,66.0,0.0
14082,Renault Clio,16999.0,Automatic,9.0,87.0,0.0
14083,Renault Clio,16998.0,Automatic,16500.0,147.0,1.0
14084,Renault Clio,16995.0,Automatic,37937.0,88.0,0.0
14085,Renault Clio,16990.0,Automatic,12853.0,87.0,1.0
14086,Renault Clio,16990.0,Automatic,10.0,67.0,0.0
14087,Renault Clio,16990.0,Automatic,10.0,66.0,0.0
14088,Renault Clio,16100.0,Automatic,12481.0,66.0,0.0
14089,Renault Clio,16990.0,Automatic,13534.0,67.0,0.0
14090,Renault Clio,16090.0,Automatic,10.0,67.0,0.0
14091,Renault Clio,16000.0,Automatic,52000.0,66.0,0.0
14092,Renault Clio,15998.0,Automatic,13274.0,87.0,1.0
14093,Renault Clio,16500.0,Automatic,80009.0,88.0,0.0
14094,Renault Clio,9500.0,Manual,23000.0,55.0,0.0
14095,Renault Clio,9500.0,Manual,44000.0,54.0,0.0
14096,Renault Clio,9680.0,Manual,50000.0,54.0,1.0
14097,Renault Clio,9824.0,Manual,23000.0,55.0,0.0
14098,Renault Clio,9900.0,Manual,5307.0,54.0,0.0
14099,Renault Clio,9970.0,Manual,28750.0,54.0,1.0
14100,Renault Clio,9750.0,Manual,55400.0,54.0,0.0
14101,Renault Clio,9900.0,Manual,46000.0,55.0,0.0
14102,Renault Clio,9824.0,Manual,23000.0,55.0,0.0
14103,Renault Clio,9900.0,Manual,28000.0,54.0,0.0
14104,Renault Clio,9900.0,Manual,50998.0,66.0,0.0
14105,Renault Clio,9950.0,Manual,3750.0,54.0,0.0
14106,Renault Clio,9950.0,Manual,100.0,54.0,0.0
14107,Renault Clio,9990.0,Manual,39000.0,55.0,0.0
14108,Renault Clio,9950.0,Manual,15900.0,55.0,1.0
14109,Renault Clio,9930.0,Manual,0.0,56.0,1.0
14110,Renault Clio,9950.0,Manual,19330.0,54.0,0.0
14111,Renault Clio,9950.0,Manual,44431.0,54.0,0.0
14112,Renault Clio,9900.0,Manual,19900.0,55.0,0.0
14113,Renault Clio,9900.0,Manual,5412.0,56.0,1.0
14114,Renault Clio,9900.0,Manual,28000.0,55.0,0.0
14115,Renault Clio,9900.0,Manual,27530.0,54.0,0.0
14116,Renault Clio,9900.0,Manual,35000.0,66.0,0.0
14117,Renault Clio,9900.0,Manual,39000.0,66.0,0.0
14118,Renault Clio,9900.0,Manual,150.0,56.0,1.0
14119,Renault Clio,9900.0,Manual,22613.0,55.0,1.0
14120,Renault Clio,9900.0,Manual,150.0,56.0,1.0
14121,Renault Clio,9900.0,Manual,150.0,56.0,1.0
14122,Renault Clio,9900.0,Manual,150.0,56.0,1.0
14123,Renault Clio,9900.0,Manual,150.0,56.0,1.0
14124,Renault Clio,9990.0,Manual,15.0,56.0,0.0
14125,Renault Clio,9900.0,Manual,150.0,56.0,1.0
14126,Renault Clio,9990.0,Manual,46000.0,54.0,0.0
14127,Renault Clio,9990.0,Manual,15.0,56.0,0.0
14128,Renault Clio,9990.0,Manual,24360.0,54.0,0.0
14129,Renault Clio,9990.0,Manual,43900.0,66.0,0.0
14130,Renault Clio,9990.0,Manual,43675.0,66.0,0.0
14131,Renault Clio,9990.0,Manual,68652.0,66.0,0.0
14132,Renault Clio,9990.0,Manual,1380.0,56.0,1.0
14133,Renault Clio,9980.0,Manual,3851.0,54.0,1.0
14134,Renault Clio,9980.0,Manual,10.0,56.0,0.0
14135,Renault Clio,9980.0,Manual,10.0,56.0,0.0
14136,Renault Clio,9980.0,Manual,51837.0,56.0,0.0
14137,Renault Clio,9970.0,Manual,42500.0,54.0,0.0
14138,Renault Clio,9980.0,Manual,33943.0,54.0,0.0
14139,Renault Clio,9972.0,Manual,1.0,54.0,0.0
14140,Renault Clio,9971.0,Manual,1.0,54.0,0.0
14141,Renault Clio,9980.0,Manual,59943.0,56.0,0.0
14142,Renault Clio,9980.0,Manual,10832.0,54.0,0.0
14143,Renault Clio,9900.0,Manual,9000.0,81.0,0.0
14144,Renault Clio,9900.0,Manual,0.0,66.0,0.0
14145,Renault Clio,9899.0,Manual,42289.0,54.0,0.0
14146,Renault Clio,9890.0,Manual,0.0,56.0,0.0
14147,Renault Clio,9899.0,Manual,8557.0,55.0,1.0
14148,Renault Clio,9890.0,Manual,1.0,56.0,0.0
14149,Renault Clio,9900.0,Manual,86000.0,66.0,0.0
14150,Renault Clio,9890.0,Manual,62858.0,66.0,0.0
14151,Renault Clio,9890.0,Manual,62024.0,66.0,0.0
14152,Renault Clio,9885.0,Manual,1913.0,54.0,1.0
14153,Renault Clio,9880.0,Manual,26230.0,54.0,1.0
14154,Renault Clio,9880.0,Manual,26230.0,54.0,1.0
14155,Renault Clio,9875.0,Manual,49536.0,54.0,0.0
14156,Renault Clio,9870.0,Manual,10.0,54.0,1.0
14157,Renault Clio,9870.0,Manual,10.0,54.0,1.0
14158,Renault Clio,9850.0,Manual,0.0,55.0,0.0
14159,Renault Clio,9850.0,Manual,71426.0,55.0,0.0
14160,Renault Clio,9850.0,Manual,31000.0,54.0,0.0
14161,Renault Clio,9850.0,Manual,16000.0,54.0,0.0
14162,Renault Clio,9840.0,Manual,11542.0,54.0,0.0
14163,Renault Clio,9900.0,Manual,44451.0,66.0,0.0
14164,Renault Clio,9900.0,Manual,6523.0,54.0,0.0
14165,Renault Clio,9900.0,Manual,84375.0,55.0,0.0
14166,Renault Clio,9900.0,Manual,2500.0,54.0,0.0
14167,Renault Clio,9900.0,Manual,52086.0,66.0,0.0
14168,Renault Clio,9900.0,Manual,55178.0,66.0,0.0
14169,Renault Clio,9900.0,Manual,5307.0,54.0,0.0
14170,Renault Clio,9900.0,Manual,68874.0,55.0,0.0
14171,Renault Clio,9900.0,Manual,1.0,55.0,0.0
14172,Renault Clio,9900.0,Manual,44451.0,66.0,0.0
14173,Renault Clio,9900.0,Manual,52086.0,66.0,0.0
14174,Renault Clio,9900.0,Manual,52086.0,66.0,0.0
14175,Renault Clio,9900.0,Manual,180.0,54.0,1.0
14176,Renault Clio,9900.0,Manual,30943.0,55.0,0.0
14177,Renault Clio,9900.0,Manual,44451.0,66.0,0.0
14178,Renault Clio,9800.0,Manual,52000.0,55.0,0.0
14179,Renault Clio,9800.0,Manual,24000.0,54.0,0.0
14180,Renault Clio,9800.0,Manual,17200.0,54.0,1.0
14181,Renault Clio,9900.0,Manual,24100.0,55.0,1.0
14182,Renault Clio,9800.0,Manual,52000.0,54.0,1.0
14183,Renault Clio,9900.0,Manual,32000.0,66.0,0.0
14184,Renault Clio,9800.0,Manual,55000.0,55.0,0.0
14185,Renault Clio,9800.0,Manual,51000.0,54.0,0.0
14186,Renault Clio,9800.0,Manual,41000.0,54.0,0.0
14187,Renault Clio,9800.0,Manual,46500.0,66.0,0.0
14188,Renault Clio,9800.0,Manual,40000.0,66.0,0.0
14189,Renault Clio,9800.0,Manual,74900.0,66.0,0.0
14190,Renault Clio,9800.0,Manual,74900.0,66.0,0.0
14191,Renault Clio,9800.0,Manual,42374.0,66.0,0.0
14192,Renault Clio,9800.0,Manual,46500.0,66.0,0.0
14193,Renault Clio,9800.0,Manual,27000.0,54.0,0.0
14194,Renault Clio,9750.0,Manual,59000.0,55.0,1.0
14195,Renault Clio,9800.0,Manual,74900.0,66.0,0.0
14196,Renault Clio,9680.0,Manual,44235.0,66.0,0.0
14197,Renault Clio,9680.0,Manual,44235.0,66.0,0.0
14198,Renault Clio,9680.0,Manual,44235.0,66.0,0.0
14199,Renault Clio,9679.0,Manual,44235.0,66.0,0.0
14200,Renault Clio,9650.0,Manual,3000.0,54.0,0.0
14201,Renault Clio,9650.0,Manual,31000.0,54.0,1.0
14202,Renault Clio,9600.0,Manual,42000.0,54.0,0.0
14203,Renault Clio,9600.0,Manual,52700.0,54.0,0.0
14204,Renault Clio,9600.0,Manual,7000.0,54.0,0.0
14205,Renault Clio,9600.0,Manual,37000.0,55.0,0.0
14206,Renault Clio,9600.0,Manual,19000.0,66.0,0.0
14207,Renault Clio,9600.0,Manual,51000.0,66.0,1.0
14208,Renault Clio,9600.0,Manual,22000.0,56.0,0.0
14209,Renault Clio,9590.0,Manual,11000.0,54.0,1.0
14210,Renault Clio,9580.0,Manual,19500.0,54.0,0.0
14211,Renault Clio,9545.0,Manual,10.0,56.0,0.0
14212,Renault Clio,9590.0,Manual,30120.0,54.0,0.0
14213,Renault Clio,9500.0,Manual,22950.0,54.0,1.0
14214,Renault Clio,9500.0,Manual,23000.0,55.0,0.0
14215,Renault Clio,9550.0,Manual,47200.0,54.0,0.0
14216,Renault Clio,9500.0,Manual,71500.0,66.0,0.0
14217,Renault Clio,9500.0,Manual,5500.0,54.0,0.0
14218,Renault Clio,9500.0,Manual,70000.0,55.0,0.0
14219,Renault Clio,9500.0,Manual,55000.0,54.0,0.0
14220,Renault Clio,9500.0,Manual,21700.0,55.0,0.0
14221,Renault Clio,9500.0,Manual,27000.0,54.0,0.0
14222,Renault Clio,9500.0,Manual,26370.0,55.0,0.0
14223,Renault Clio,9500.0,Manual,33094.0,55.0,0.0
14224,Renault Clio,9500.0,Manual,16750.0,54.0,1.0
14225,Renault Clio,9500.0,Manual,8945.0,54.0,1.0
14226,Renault Clio,9500.0,Manual,38000.0,55.0,0.0
14227,Renault Clio,9500.0,Manual,10419.0,54.0,1.0
14228,Renault Clio,9500.0,Manual,17866.0,54.0,1.0
14229,Renault Clio,9750.0,Manual,18018.0,54.0,0.0
14230,Renault Clio,9500.0,Manual,14688.0,54.0,1.0
14231,Renault Clio,9500.0,Manual,18500.0,55.0,1.0
14232,Renault Clio,9500.0,Manual,27000.0,55.0,0.0
14233,Renault Clio,9700.0,Manual,0.0,55.0,0.0
14234,Renault Clio,9750.0,Manual,26016.0,66.0,0.0
14235,Renault Clio,9700.0,Manual,43000.0,55.0,0.0
14236,Renault Clio,9700.0,Manual,43000.0,55.0,0.0
14237,Renault Clio,9700.0,Manual,43000.0,55.0,0.0
14238,Renault Clio,9700.0,Manual,43000.0,55.0,0.0
14239,Renault Clio,9700.0,Manual,43000.0,55.0,0.0
14240,Renault Clio,9700.0,Manual,45000.0,54.0,0.0
14241,Renault Clio,9700.0,Manual,30000.0,55.0,0.0
14242,Renault Clio,9700.0,Manual,43000.0,55.0,0.0
14243,Renault Clio,9700.0,Manual,30000.0,55.0,0.0
14244,Renault Clio,9700.0,Manual,30000.0,55.0,0.0
14245,Renault Clio,9700.0,Manual,30000.0,55.0,0.0
14246,Renault Clio,9700.0,Manual,30000.0,55.0,0.0
14247,Renault Clio,9700.0,Manual,30000.0,55.0,0.0
14248,Renault Clio,9690.0,Manual,15932.0,54.0,1.0
14249,Renault Clio,9690.0,Manual,9000.0,54.0,1.0
14250,Renault Clio,9690.0,Manual,43500.0,54.0,0.0
14251,Renault Clio,9690.0,Manual,0.0,56.0,0.0
14252,Renault Clio,20450.0,Automatic,30000.0,162.0,0.0
14253,Renault Clio,18990.0,Automatic,8101.0,88.0,1.0
14254,Renault Clio,20490.0,Automatic,150.0,147.0,0.0
14255,Renault Clio,22500.0,Automatic,17000.0,162.0,0.0
14256,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14257,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14258,Renault Clio,18970.0,Automatic,10.0,66.0,1.0
14259,Renault Clio,18980.0,Automatic,497.0,66.0,0.0
14260,Renault Clio,18950.0,Automatic,8022.0,88.0,0.0
14261,Renault Clio,26970.0,Automatic,10.0,162.0,0.0
14262,Renault Clio,26900.0,Automatic,9000.0,162.0,0.0
14263,Renault Clio,26890.0,Automatic,50.0,162.0,1.0
14264,Renault Clio,27490.0,Automatic,2700.0,162.0,0.0
14265,Renault Clio,26800.0,Automatic,19350.0,162.0,0.0
14266,Renault Clio,9990.0,Manual,26000.0,54.0,0.0
14267,Renault Clio,31500.0,Automatic,10000.0,162.0,1.0
14268,Renault Clio,29850.0,Automatic,8990.0,162.0,1.0
14269,Renault Clio,9990.0,Manual,24000.0,54.0,0.0
14270,Renault Clio,9990.0,Manual,5.0,56.0,0.0
14271,Renault Clio,9999.0,Manual,21698.0,54.0,1.0
14272,Renault Clio,9998.0,Manual,0.0,55.0,0.0
14273,Renault Clio,9999.0,Manual,18000.0,54.0,0.0
14274,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14275,Renault Clio,9999.0,Manual,100.0,55.0,1.0
14276,Renault Clio,9999.0,Manual,100.0,55.0,1.0
14277,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14278,Renault Clio,9999.0,Manual,100.0,55.0,1.0
14279,Renault Clio,9999.0,Manual,5000.0,54.0,0.0
14280,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14281,Renault Clio,9999.0,Manual,3000.0,54.0,0.0
14282,Renault Clio,9999.0,Manual,20.0,56.0,0.0
14283,Renault Clio,9999.0,Manual,0.0,56.0,0.0
14284,Renault Clio,9999.0,Manual,18008.0,54.0,1.0
14285,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14286,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14287,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14288,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14289,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14290,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14291,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14292,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14293,Renault Clio,9999.0,Manual,10.0,55.0,1.0
14294,Renault Clio,9999.0,Manual,7637.0,54.0,1.0
14295,Renault Clio,9999.0,Manual,16000.0,66.0,0.0
14296,Renault Clio,9999.0,Manual,9900.0,56.0,0.0
14297,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14298,Renault Clio,9999.0,Manual,14877.0,54.0,1.0
14299,Renault Clio,9999.0,Manual,8007.0,54.0,1.0
14300,Renault Clio,9999.0,Manual,6510.0,54.0,1.0
14301,Renault Clio,9999.0,Manual,9.0,56.0,0.0
14302,Renault Clio,9999.0,Manual,10322.0,54.0,1.0
14303,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14304,Renault Clio,9999.0,Manual,13333.0,54.0,1.0
14305,Renault Clio,9999.0,Manual,0.0,55.0,1.0
14306,Renault Clio,9999.0,Manual,12834.0,54.0,1.0
14307,Renault Clio,9999.0,Manual,9156.0,54.0,0.0
14308,Renault Clio,9999.0,Manual,0.0,56.0,0.0
14309,Renault Clio,9999.0,Manual,12312.0,54.0,1.0
14310,Renault Clio,9999.0,Manual,6332.0,56.0,1.0
14311,Renault Clio,9999.0,Manual,0.0,56.0,0.0
14312,Renault Clio,9999.0,Manual,15.0,55.0,0.0
14313,Renault Clio,9999.0,Manual,0.0,56.0,0.0
14314,Renault Clio,9999.0,Manual,11314.0,54.0,1.0
14315,Renault Clio,9999.0,Manual,8031.0,54.0,1.0
14316,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14317,Renault Clio,9999.0,Manual,5000.0,56.0,1.0
14318,Renault Clio,9999.0,Manual,1000.0,56.0,1.0
14319,Renault Clio,9999.0,Manual,11004.0,54.0,1.0
14320,Renault Clio,9999.0,Manual,15674.0,54.0,1.0
14321,Renault Clio,9999.0,Manual,14039.0,54.0,1.0
14322,Renault Clio,9999.0,Manual,15678.0,54.0,1.0
14323,Renault Clio,9999.0,Manual,9733.0,54.0,1.0
14324,Renault Clio,9999.0,Manual,30000.0,54.0,1.0
14325,Renault Clio,9999.0,Manual,14532.0,54.0,1.0
14326,Renault Clio,9999.0,Manual,14066.0,54.0,1.0
14327,Renault Clio,9999.0,Manual,21543.0,54.0,1.0
14328,Renault Clio,9999.0,Manual,17364.0,54.0,1.0
14329,Renault Clio,9999.0,Manual,21654.0,54.0,1.0
14330,Renault Clio,9999.0,Manual,10.0,56.0,0.0
14331,Renault Clio,9990.0,Manual,10604.0,54.0,1.0
14332,Renault Clio,9990.0,Manual,0.0,55.0,0.0
14333,Renault Clio,9990.0,Manual,1.0,56.0,0.0
14334,Renault Clio,9990.0,Manual,21175.0,54.0,0.0
14335,Renault Clio,9990.0,Manual,6017.0,54.0,1.0
14336,Renault Clio,9990.0,Manual,15663.0,66.0,1.0
14337,Renault Clio,9990.0,Manual,9000.0,54.0,1.0
14338,Renault Clio,9990.0,Manual,9500.0,54.0,0.0
14339,Renault Clio,9990.0,Manual,32000.0,54.0,0.0
14340,Renault Clio,9990.0,Manual,0.0,56.0,0.0
14341,Renault Clio,9990.0,Manual,0.0,56.0,0.0
14342,Renault Clio,9990.0,Manual,0.0,56.0,0.0
14343,Renault Clio,9990.0,Manual,40433.0,66.0,0.0
14344,Renault Clio,9990.0,Manual,47400.0,54.0,0.0
14345,Renault Clio,9990.0,Manual,8900.0,55.0,0.0
14346,Renault Clio,9990.0,Manual,10.0,56.0,0.0
14347,Renault Clio,9990.0,Manual,10.0,56.0,0.0
14348,Renault Clio,9990.0,Manual,12600.0,54.0,1.0
14349,Renault Clio,9990.0,Manual,99.0,56.0,0.0
14350,Renault Clio,9990.0,Manual,5.0,56.0,0.0
14351,Renault Clio,9990.0,Manual,5.0,56.0,0.0
14352,Renault Clio,9990.0,Manual,5.0,56.0,0.0
14353,Renault Clio,9990.0,Manual,5.0,56.0,0.0
14354,Renault Clio,29740.0,Automatic,21197.0,163.0,1.0
14355,Renault Clio,28949.0,Automatic,9336.0,162.0,1.0
14356,Renault Clio,28880.0,Automatic,150.0,162.0,0.0
14357,Renault Clio,28689.0,Automatic,4000.0,162.0,1.0
14358,Renault Clio,27777.0,Automatic,1600.0,162.0,0.0
14359,Renault Clio,27777.0,Automatic,50.0,162.0,0.0
14360,Renault Clio,27777.0,Automatic,1999.0,162.0,0.0
14361,Renault Clio,26770.0,Automatic,10.0,90.0,0.0
14362,Renault Clio,26666.0,Automatic,1600.0,162.0,0.0
14363,Renault Clio,26666.0,Automatic,550.0,162.0,0.0
14364,Renault Clio,25555.0,Automatic,0.0,162.0,0.0
14365,Renault Clio,25000.0,Automatic,39000.0,162.0,0.0
14366,Renault Clio,24940.0,Automatic,3500.0,162.0,1.0
14367,Renault Clio,24900.0,Automatic,17000.0,162.0,1.0
14368,Renault Clio,25990.0,Automatic,7900.0,162.0,0.0
14369,Renault Clio,24888.0,Automatic,0.0,162.0,0.0
14370,Renault Clio,24300.0,Automatic,500.0,162.0,0.0
14371,Renault Clio,24170.0,Automatic,10.0,162.0,1.0
14372,Renault Clio,24170.0,Automatic,10.0,162.0,1.0
14373,Renault Clio,24000.0,Automatic,9000.0,162.0,0.0
14374,Renault Clio,23999.0,Automatic,40000.0,162.0,1.0
14375,Renault Clio,23990.0,Automatic,10.0,147.0,0.0
14376,Renault Clio,18889.0,Automatic,10.0,87.0,0.0
14377,Renault Clio,18800.0,Automatic,23194.0,87.0,1.0
14378,Renault Clio,18800.0,Automatic,10.0,66.0,0.0
14379,Renault Clio,18790.0,Automatic,15000.0,87.0,1.0
14380,Renault Clio,18680.0,Automatic,2569.0,87.0,1.0
14381,Renault Clio,18745.0,Automatic,18821.0,88.0,1.0
14382,Renault Clio,18700.0,Automatic,10.0,66.0,0.0
14383,Renault Clio,18500.0,Automatic,44000.0,162.0,0.0
14384,Renault Clio,18690.0,Automatic,1.0,87.0,1.0
14385,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14386,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14387,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14388,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14389,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14390,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14391,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14392,Renault Clio,23990.0,Automatic,5400.0,162.0,0.0
14393,Renault Clio,23990.0,Automatic,16771.0,162.0,1.0
14394,Renault Clio,23920.0,Automatic,5210.0,162.0,1.0
14395,Renault Clio,23500.0,Automatic,11000.0,162.0,0.0
14396,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14397,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14398,Renault Clio,23021.0,Automatic,50.0,162.0,1.0
14399,Renault Clio,23021.0,Automatic,5.0,162.0,1.0
14400,Renault Clio,23021.0,Automatic,4.0,162.0,1.0
14401,Renault Clio,23021.0,Automatic,4.0,162.0,1.0
14402,Renault Clio,23021.0,Automatic,0.0,162.0,1.0
14403,Renault Clio,23021.0,Automatic,0.0,162.0,1.0
14404,Renault Clio,23021.0,Automatic,5.0,162.0,1.0
14405,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14406,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14407,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14408,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14409,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14410,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14411,Renault Clio,23021.0,Automatic,50.0,162.0,1.0
14412,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14413,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14414,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14415,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14416,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14417,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14418,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14419,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14420,Renault Clio,22300.0,Automatic,5000.0,147.0,0.0
14421,Renault Clio,22222.0,Automatic,10.0,162.0,1.0
14422,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14423,Renault Clio,22500.0,Automatic,26252.0,162.0,1.0
14424,Renault Clio,22470.0,Automatic,20.0,87.0,0.0
14425,Renault Clio,21990.0,Automatic,4828.0,66.0,1.0
14426,Renault Clio,21990.0,Automatic,9990.0,162.0,0.0
14427,Renault Clio,22490.0,Automatic,150.0,162.0,0.0
14428,Renault Clio,21590.0,Automatic,7500.0,147.0,1.0
14429,Renault Clio,21900.0,Automatic,18900.0,162.0,0.0
14430,Renault Clio,21900.0,Automatic,10600.0,162.0,0.0
14431,Renault Clio,21000.0,Automatic,30600.0,162.0,1.0
14432,Renault Clio,21690.0,Automatic,3821.0,147.0,0.0
14433,Renault Clio,20999.0,Automatic,19000.0,162.0,0.0
14434,Renault Clio,20950.0,Automatic,100.0,147.0,1.0
14435,Renault Clio,20800.0,Automatic,24000.0,87.0,1.0
14436,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14437,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14438,Renault Clio,20730.0,Automatic,8.0,66.0,0.0
14439,Renault Clio,20680.0,Automatic,99.0,66.0,0.0
14440,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14441,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14442,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14443,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14444,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14445,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14446,Renault Clio,23021.0,Automatic,100.0,162.0,1.0
14447,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14448,Renault Clio,23021.0,Automatic,10.0,162.0,1.0
14449,Renault Clio,23000.0,Automatic,18000.0,162.0,0.0
14450,Renault Clio,23000.0,Automatic,34500.0,162.0,0.0
14451,Renault Clio,22990.0,Automatic,10500.0,162.0,0.0
14452,Renault Clio,22600.0,Automatic,50.0,147.0,1.0
14453,Renault Clio,22975.0,Automatic,13948.0,162.0,1.0
14454,Renault Clio,22950.0,Automatic,100.0,162.0,1.0
14455,Renault Clio,22800.0,Automatic,6000.0,147.0,0.0
14456,Renault Clio,22600.0,Automatic,12000.0,162.0,0.0
14457,Renault Clio,19999.0,Automatic,150.0,147.0,0.0
14458,Renault Clio,19990.0,Automatic,23997.0,88.0,1.0
